mode,task_id,source_inner_id,target_inner_id,target_sample_id,old_state,state_payload,rect_count,tag_count,status,detail
APPLY,167,361,362,15398,DONE,,5,6,UPDATED,
APPLY,167,361,363,15399,DONE,,5,6,UPDATED,
APPLY,167,361,364,15400,DONE,,5,6,UPDATED,
APPLY,167,361,365,15401,DONE,,5,6,UPDATED,
APPLY,167,361,366,15402,DONE,,5,6,UPDATED,
APPLY,167,361,367,15403,DONE,,5,6,UPDATED,
APPLY,167,361,368,15404,DONE,,5,6,UPDATED,
APPLY,167,361,369,15405,DONE,,5,6,UPDATED,
