mode,task_id,source_inner_id,target_inner_id,target_sample_id,old_state,rect_count,tag_count,status,detail
both,167,504,505,18877,DONE,4,6,UPDATED,
both,167,504,506,18878,DONE,4,6,UPDATED,
both,167,504,507,18879,NEW,4,6,UPDATED,
both,167,504,508,18880,DONE,4,6,UPDATED,
both,167,504,509,18881,DONE,4,6,UPDATED,
