mode,task_id,source_inner_id,target_inner_id,target_sample_id,old_state,rect_count,tag_count,status,detail
both,167,420,421,15457,DONE,19,6,UPDATED,
both,167,420,422,15458,NEW,19,6,UPDATED,
both,167,420,423,15459,NEW,19,6,UPDATED,
both,167,420,424,15460,NEW,19,6,UPDATED,
both,167,420,425,15461,NEW,19,6,UPDATED,
both,167,420,426,15462,NEW,19,6,UPDATED,
both,167,420,427,15463,NEW,19,6,UPDATED,
