mode,task_id,source_inner_id,target_inner_id,target_sample_id,old_state,rect_count,tag_count,status,detail
APPLY,167,361,362,15398,NEW,5,0,UPDATED,
APPLY,167,361,363,15399,NEW,5,0,UPDATED,
APPLY,167,361,364,15400,NEW,5,0,UPDATED,
APPLY,167,361,365,15401,NEW,5,0,UPDATED,
APPLY,167,361,366,15402,NEW,5,0,UPDATED,
APPLY,167,361,367,15403,NEW,5,0,UPDATED,
APPLY,167,361,368,15404,NEW,5,0,UPDATED,
APPLY,167,361,369,15405,NEW,5,0,UPDATED,
